year,game_kind,player_id,player_name,team_code,team_name,airp,bbe,fbp,gbp,ldp,oppo_airp,oppo_gbp,oppop,pull_airp,pull_gbp,pullp,pup,straight_airp,straight_gbp,straightp
2026,D,0000006224,林吳晉瑋,ACN022,中信兄弟二軍,0.5,12,0.16666666666666666,0.5,0.3333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.4166666666666667,0,0.16666666666666666,0.08333333333333333,0.25
2026,D,0000006234,邱勝宥,AJL022,樂天桃猿二軍,0.5,12,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.4166666666666667
2026,D,0000006728,陳思仲,AAA022,味全龍二軍,0.6363636363636364,11,0.36363636363636365,0.36363636363636365,0.2727272727272727,0,0,0,0.5454545454545454,0.2727272727272727,0.8181818181818182,0,0.09090909090909091,0.09090909090909091,0.18181818181818182
2026,D,0000007009,*陳維祥,ADD022,統一7-ELEVEn獅二軍,0.5454545454545454,11,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.36363636363636365,0,0.36363636363636365,0.18181818181818182,0.5454545454545454
2026,D,0000006213,何恆佑,ADD022,統一7-ELEVEn獅二軍,0.6363636363636364,11,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.45454545454545453
2026,D,0000004643,*胡冠俞,AKP022,台鋼雄鷹二軍,0.9090909090909091,11,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0,0.7272727272727273,0,0.7272727272727273
2026,D,0000007601,*黃天賜,ADD022,統一7-ELEVEn獅二軍,0.7272727272727273,11,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.36363636363636365
2026,D,0000006806,池恩齊,AEO022,富邦悍將二軍,0.7272727272727273,11,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.36363636363636365,0,0,0,0.09090909090909091,0.6363636363636364,0,0.6363636363636364
2026,D,0000007302,宋柏翰,AKP022,台鋼雄鷹二軍,0.6,10,0.3,0.4,0.3,0.1,0.2,0.3,0.3,0.2,0.5,0,0.2,0,0.2
2026,D,0000002282,張閔勛,AJL022,樂天桃猿二軍,0.8,10,0.6,0.2,0.1,0.2,0,0.2,0.4,0,0.4,0.1,0.2,0.2,0.4
2026,D,0000000908,*蘇緯達,ACN022,中信兄弟二軍,0.6,10,0.4,0.4,0.1,0,0,0,0.5,0.3,0.8,0.1,0.1,0.1,0.2
2026,D,0000003645,*柯育民,ADD022,統一7-ELEVEn獅二軍,0.4,10,0.2,0.6,0.1,0.1,0,0.1,0.2,0.3,0.5,0.1,0.1,0.3,0.4
2026,D,0000007070,林佳緯,ADD022,統一7-ELEVEn獅二軍,0.4,10,0.2,0.6,0.2,0.2,0,0.2,0.1,0.4,0.5,0,0.1,0.2,0.3
2026,D,0000007595,王君佑,AEO022,富邦悍將二軍,0.5,10,0.3,0.5,0.2,0,0,0,0.2,0.5,0.7,0,0.3,0,0.3
2026,D,0000007592,*劉承佑,AEO022,富邦悍將二軍,0.7,10,0.4,0.3,0.3,0.4,0,0.4,0.2,0.2,0.4,0,0.1,0.1,0.2
2026,D,0000006843,潘磊,ADD022,統一7-ELEVEn獅二軍,0.5,10,0.1,0.5,0.4,0,0.1,0.1,0.2,0.4,0.6,0,0.3,0,0.3
